conv_id,dataset,topic,annotator,llm_slot,llm_name,u,r,n_pairs,rho,p,T
CareBench_topic27,CareBench,27,,5,Gemini,U5,FIX,10,-0.10564428184106456,0.7714651139985884,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,RT,10,-0.09316949906249124,0.7979516945130845,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,TN,10,0.12422599874998831,0.73241052689782,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,QOC,10,0.3726779962499649,0.28887015926633414,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,LM,10,0.3726779962499649,0.28887015926633414,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,ME,10,,,10
CareBench_topic27,CareBench,27,,5,Gemini,U5,EMP,10,-0.08132500607904443,0.8232734646532869,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,SEN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,AUR,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,TD,10,-0.24845199749997665,0.4888356613687842,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,FIX,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,RT,10,-0.3273268353539885,0.35588376474023825,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,TN,10,-0.10206207261596575,0.7790503501599918,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,QOC,10,0.6666666666666666,0.03526520347508,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,LM,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,ME,10,-0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,1,Qwen,U1,EMP,10,-0.408248290463863,0.24150397191306,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,SEN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,AUR,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,TD,10,0.050715051620848724,0.8893457218989181,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,FIX,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,RT,10,-0.0890870806374748,0.806661310724916,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,TN,10,-0.16666666666666669,0.6453763092278234,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,QOC,10,-0.2721655269759087,0.44681333411490864,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,LM,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,ME,10,0.40824829046386296,0.24150397191306,10
CareBench_topic28,CareBench,28,,1,Qwen,U2,EMP,10,0.16666666666666669,0.6453763092278234,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,SEN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,AUR,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,TD,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,FIX,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,RT,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,TN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,QOC,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,LM,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,ME,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U3,EMP,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,SEN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,AUR,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,TD,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,FIX,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,RT,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,TN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,QOC,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,LM,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,ME,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U4,EMP,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,SEN,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,AUR,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,TD,10,0.3897100174581493,0.26560906987216737,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,FIX,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,RT,10,-0.5361109642475096,0.11017247569318034,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,TN,10,0.4629100498862757,0.17789815279512564,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,QOC,10,-0.44095855184409843,0.20209466344642033,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,LM,10,,,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,ME,10,-0.44095855184409843,0.20209466344642033,10
CareBench_topic28,CareBench,28,,1,Qwen,U5,EMP,10,0.11572751247156893,0.7502093630892952,10
CareBench_topic28,CareBench,28,,2,Llama,U1,SEN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U1,AUR,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U1,TD,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,2,Llama,U1,FIX,10,-0.2689571768199595,0.4524003798909282,10
CareBench_topic28,CareBench,28,,2,Llama,U1,RT,10,-0.37499999999999994,0.28563663363456737,10
CareBench_topic28,CareBench,28,,2,Llama,U1,TN,10,-0.25,0.48604202270507824,10
CareBench_topic28,CareBench,28,,2,Llama,U1,QOC,10,-0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,2,Llama,U1,LM,10,0.37499999999999994,0.28563663363456737,10
CareBench_topic28,CareBench,28,,2,Llama,U1,ME,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U1,EMP,10,0.3273268353539885,0.35588376474023825,10
CareBench_topic28,CareBench,28,,2,Llama,U2,SEN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U2,AUR,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U2,TD,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,2,Llama,U2,FIX,10,0.043920523057894165,0.9041089734729335,10
CareBench_topic28,CareBench,28,,2,Llama,U2,RT,10,-0.10206207261596577,0.7790503501599918,10
CareBench_topic28,CareBench,28,,2,Llama,U2,TN,10,0.10206207261596577,0.7790503501599918,10
CareBench_topic28,CareBench,28,,2,Llama,U2,QOC,10,-0.2721655269759087,0.44681333411490864,10
CareBench_topic28,CareBench,28,,2,Llama,U2,LM,10,0.10206207261596577,0.7790503501599918,10
CareBench_topic28,CareBench,28,,2,Llama,U2,ME,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U2,EMP,10,-0.3563483225498992,0.31215994619329673,10
CareBench_topic28,CareBench,28,,2,Llama,U3,SEN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,AUR,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,TD,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,FIX,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,RT,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,TN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,QOC,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,LM,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,ME,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U3,EMP,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,SEN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,AUR,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,TD,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,FIX,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,RT,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,TN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,QOC,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,LM,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,ME,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U4,EMP,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U5,SEN,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U5,AUR,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U5,TD,10,0.1511857892036909,0.6767372695135231,10
CareBench_topic28,CareBench,28,,2,Llama,U5,FIX,10,0.23584251762922884,0.5118450563510444,10
CareBench_topic28,CareBench,28,,2,Llama,U5,RT,10,0.2834733547569204,0.4273748188675581,10
CareBench_topic28,CareBench,28,,2,Llama,U5,TN,10,0.09449111825230681,0.795136342728229,10
CareBench_topic28,CareBench,28,,2,Llama,U5,QOC,10,0.06299407883487121,0.8627459754188835,10
CareBench_topic28,CareBench,28,,2,Llama,U5,LM,10,-0.2834733547569204,0.4273748188675581,10
CareBench_topic28,CareBench,28,,2,Llama,U5,ME,10,,,10
CareBench_topic28,CareBench,28,,2,Llama,U5,EMP,10,-0.41239304942116123,0.23628904481718835,10
CareBench_topic28,CareBench,28,,3,GPT,U1,SEN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U1,AUR,10,-0.25,0.48604202270507824,10
CareBench_topic28,CareBench,28,,3,GPT,U1,TD,10,-0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,3,GPT,U1,FIX,10,-0.5590169943749475,0.09297070164703303,10
CareBench_topic28,CareBench,28,,3,GPT,U1,RT,10,0.14940357616679917,0.6803775906930376,10
CareBench_topic28,CareBench,28,,3,GPT,U1,TN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U1,QOC,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U1,LM,10,-0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,3,GPT,U1,ME,10,0.37499999999999994,0.28563663363456737,10
CareBench_topic28,CareBench,28,,3,GPT,U1,EMP,10,0.408248290463863,0.24150397191306,10
CareBench_topic28,CareBench,28,,3,GPT,U2,SEN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U2,AUR,10,-0.4082482904638631,0.24150397191305997,10
CareBench_topic28,CareBench,28,,3,GPT,U2,TD,10,-0.2721655269759087,0.44681333411490864,10
CareBench_topic28,CareBench,28,,3,GPT,U2,FIX,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,3,GPT,U2,RT,10,0.24397501823713325,0.49695375097419936,10
CareBench_topic28,CareBench,28,,3,GPT,U2,TN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U2,QOC,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U2,LM,10,-0.2721655269759087,0.44681333411490864,10
CareBench_topic28,CareBench,28,,3,GPT,U2,ME,10,0.6123724356957945,0.05983787551928615,10
CareBench_topic28,CareBench,28,,3,GPT,U2,EMP,10,0.25,0.48604202270507824,10
CareBench_topic28,CareBench,28,,3,GPT,U3,SEN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,AUR,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,TD,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,FIX,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,RT,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,TN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,QOC,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,LM,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,ME,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U3,EMP,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,SEN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,AUR,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,TD,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,FIX,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,RT,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,TN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,QOC,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,LM,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,ME,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U4,EMP,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U5,SEN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U5,AUR,10,-0.2834733547569204,0.4273748188675581,10
CareBench_topic28,CareBench,28,,3,GPT,U5,TD,10,0.06299407883487121,0.8627459754188835,10
CareBench_topic28,CareBench,28,,3,GPT,U5,FIX,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,3,GPT,U5,RT,10,-0.10164463907684076,0.7799353608856486,10
CareBench_topic28,CareBench,28,,3,GPT,U5,TN,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U5,QOC,10,,,10
CareBench_topic28,CareBench,28,,3,GPT,U5,LM,10,-0.44095855184409843,0.20209466344642033,10
CareBench_topic28,CareBench,28,,3,GPT,U5,ME,10,0.42521003213538067,0.2205684508611343,10
CareBench_topic28,CareBench,28,,3,GPT,U5,EMP,10,0.1543033499620919,0.6703838965731981,10
CareBench_topic28,CareBench,28,,4,Claude,U1,SEN,10,0.21821789023599236,0.544737300804491,10
CareBench_topic28,CareBench,28,,4,Claude,U1,AUR,10,0.2886751345948128,0.41856726634182073,10
CareBench_topic28,CareBench,28,,4,Claude,U1,TD,10,0.10206207261596575,0.7790503501599918,10
CareBench_topic28,CareBench,28,,4,Claude,U1,FIX,10,0.472455591261534,0.16794047147805324,10
CareBench_topic28,CareBench,28,,4,Claude,U1,RT,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,4,Claude,U1,TN,10,0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,4,Claude,U1,QOC,10,-0.3227486121839514,0.36304795166890713,10
CareBench_topic28,CareBench,28,,4,Claude,U1,LM,10,-0.25,0.48604202270507824,10
CareBench_topic28,CareBench,28,,4,Claude,U1,ME,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U1,EMP,10,0.25,0.48604202270507824,10
CareBench_topic28,CareBench,28,,4,Claude,U2,SEN,10,-0.0890870806374748,0.806661310724916,10
CareBench_topic28,CareBench,28,,4,Claude,U2,AUR,10,0.3535533905932738,0.31624189853891155,10
CareBench_topic28,CareBench,28,,4,Claude,U2,TD,10,0.5833333333333334,0.07669839566845178,10
CareBench_topic28,CareBench,28,,4,Claude,U2,FIX,10,0.15430334996209194,0.6703838965731981,10
CareBench_topic28,CareBench,28,,4,Claude,U2,RT,10,0.0,1.0,10
CareBench_topic28,CareBench,28,,4,Claude,U2,TN,10,-0.40824829046386296,0.24150397191306,10
CareBench_topic28,CareBench,28,,4,Claude,U2,QOC,10,-0.26352313834736496,0.4619344521730461,10
CareBench_topic28,CareBench,28,,4,Claude,U2,LM,10,-0.4082482904638631,0.24150397191305997,10
CareBench_topic28,CareBench,28,,4,Claude,U2,ME,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U2,EMP,10,-0.10206207261596577,0.7790503501599918,10
CareBench_topic28,CareBench,28,,4,Claude,U3,SEN,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,AUR,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,TD,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,FIX,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,RT,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,TN,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,QOC,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,LM,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,ME,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U3,EMP,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,SEN,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,AUR,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,TD,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,FIX,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,RT,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,TN,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,QOC,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,LM,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,ME,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U4,EMP,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U5,SEN,10,-0.20619652471058061,0.5676383367512443,10
CareBench_topic28,CareBench,28,,4,Claude,U5,AUR,10,-0.5128120420545821,0.1295917234301582,10
CareBench_topic28,CareBench,28,,4,Claude,U5,TD,10,0.6943650748294137,0.025879680290649913,10
CareBench_topic28,CareBench,28,,4,Claude,U5,FIX,10,-0.15,0.6791586784667969,10
CareBench_topic28,CareBench,28,,4,Claude,U5,RT,10,-0.1511857892036909,0.6767372695135231,10
CareBench_topic28,CareBench,28,,4,Claude,U5,TN,10,0.44095855184409843,0.20209466344642033,10
CareBench_topic28,CareBench,28,,4,Claude,U5,QOC,10,0.012198750911856664,0.9733192029733397,10
CareBench_topic28,CareBench,28,,4,Claude,U5,LM,10,-0.2834733547569204,0.4273748188675581,10
CareBench_topic28,CareBench,28,,4,Claude,U5,ME,10,,,10
CareBench_topic28,CareBench,28,,4,Claude,U5,EMP,10,0.2834733547569204,0.4273748188675581,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,SEN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,AUR,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,TD,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,FIX,10,-0.16666666666666666,0.6453763092278236,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,RT,10,-0.408248290463863,0.24150397191306,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,TN,10,-0.7637626158259733,0.010130721466576162,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,QOC,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,LM,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,ME,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U1,EMP,10,0.37499999999999994,0.28563663363456737,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,SEN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,AUR,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,TD,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,FIX,10,-0.2721655269759087,0.44681333411490864,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,RT,10,0.16666666666666669,0.6453763092278234,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,TN,10,-0.3563483225498992,0.31215994619329673,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,QOC,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,LM,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,ME,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U2,EMP,10,-0.4082482904638631,0.24150397191305997,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,SEN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,AUR,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,TD,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,FIX,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,RT,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,TN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,QOC,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,LM,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,ME,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U3,EMP,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,SEN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,AUR,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,TD,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,FIX,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,RT,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,TN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,QOC,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,LM,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,ME,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U4,EMP,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,SEN,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,AUR,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,TD,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,FIX,10,0.06299407883487121,0.8627459754188835,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,RT,10,0.11572751247156893,0.7502093630892952,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,TN,10,-0.08247860988423225,0.8208003996247182,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,QOC,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,LM,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,ME,10,,,10
CareBench_topic28,CareBench,28,,5,Gemini,U5,EMP,10,-0.2834733547569204,0.4273748188675581,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,SEN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,AUR,10,-0.2182178902359924,0.544737300804491,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,TD,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,FIX,10,0.0890870806374748,0.806661310724916,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,RT,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,TN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,QOC,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,LM,10,0.32732683535398854,0.3558837647402379,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,ME,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U1,EMP,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,SEN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,AUR,10,-0.5590169943749475,0.09297070164703303,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,TD,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,FIX,10,0.4564354645876385,0.1848467563472673,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,RT,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,TN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,QOC,10,0.7453559924999299,0.01334906342601871,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,LM,10,0.0,1.0,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,ME,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U2,EMP,10,0.0,1.0,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,SEN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,AUR,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,TD,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,FIX,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,RT,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,TN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,QOC,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,LM,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,ME,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U3,EMP,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,SEN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,AUR,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,TD,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,FIX,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,RT,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,TN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,QOC,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,LM,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,ME,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U4,EMP,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,SEN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,AUR,10,0.4082482904638631,0.24150397191305997,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,TD,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,FIX,10,-0.16666666666666669,0.6453763092278234,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,RT,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,TN,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,QOC,10,0.2721655269759087,0.44681333411490864,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,LM,10,-0.10206207261596577,0.7790503501599918,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,ME,10,,,10
CareBench_topic29,CareBench,29,,1,Qwen,U5,EMP,10,-0.40824829046386296,0.24150397191306,10
CareBench_topic29,CareBench,29,,2,Llama,U1,SEN,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U1,AUR,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U1,TD,10,0.32732683535398854,0.3558837647402379,10
CareBench_topic29,CareBench,29,,2,Llama,U1,FIX,10,-0.08247860988423227,0.8208003996247182,10
CareBench_topic29,CareBench,29,,2,Llama,U1,RT,10,-0.047619047619047616,0.8960692177320337,10
CareBench_topic29,CareBench,29,,2,Llama,U1,TN,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic29,CareBench,29,,2,Llama,U1,QOC,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U1,LM,10,0.32732683535398854,0.3558837647402379,10
CareBench_topic29,CareBench,29,,2,Llama,U1,ME,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U1,EMP,10,-0.2817180849095055,0.4303660706194379,10
CareBench_topic29,CareBench,29,,2,Llama,U2,SEN,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U2,AUR,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U2,TD,10,0.0,1.0,10
CareBench_topic29,CareBench,29,,2,Llama,U2,FIX,10,-0.29580398915498085,0.4066369493154196,10
CareBench_topic29,CareBench,29,,2,Llama,U2,RT,10,0.0,1.0,10
CareBench_topic29,CareBench,29,,2,Llama,U2,TN,10,0.0,1.0,10
CareBench_topic29,CareBench,29,,2,Llama,U2,QOC,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U2,LM,10,0.5590169943749475,0.09297070164703303,10
CareBench_topic29,CareBench,29,,2,Llama,U2,ME,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U2,EMP,10,-0.43301270189221935,0.21129923687481184,10
CareBench_topic29,CareBench,29,,2,Llama,U3,SEN,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U3,AUR,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U3,TD,10,,,10
CareBench_topic29,CareBench,29,,2,Llama,U3,FIX,10,,,10
